datetime,PM2.5,SO2,NO2,CO,O3,TEMP,RAIN
2016-04-30 06:00:00,215.0,2.0,96.0,1800.0,2.0,13.6,0.0
2016-04-30 07:00:00,208.0,4.0,88.0,1700.0,6.0,16.9,0.0
2016-04-30 08:00:00,194.0,9.0,66.0,1600.0,41.0,18.5,0.0
2016-04-30 09:00:00,181.0,15.0,52.0,1500.0,82.0,21.1,0.0
2016-04-30 10:00:00,149.0,20.0,32.0,1300.0,135.0,23.9,0.0
2016-04-30 11:00:00,133.0,18.0,23.0,1300.0,185.0,26.0,0.0
2016-04-30 12:00:00,136.0,17.0,26.0,1200.0,212.0,27.1,0.0
2016-04-30 13:00:00,145.0,16.0,29.0,1300.0,240.0,28.2,0.0
2016-04-30 14:00:00,162.0,14.0,28.0,1100.0,281.0,28.9,0.0
2016-04-30 15:00:00,115.0,12.0,21.0,900.0,271.0,30.0,0.0
2016-04-30 16:00:00,86.0,10.0,17.0,700.0,243.0,30.4,0.0
2016-04-30 17:00:00,78.0,11.0,16.0,700.0,232.0,29.1,0.0
2016-04-30 18:00:00,97.0,15.0,24.0,1200.0,247.0,26.8,0.0
2016-04-30 19:00:00,111.0,12.0,25.0,1000.0,192.0,25.1,0.0
2016-04-30 20:00:00,112.0,10.0,24.0,1000.0,157.0,24.0,0.0
2016-04-30 21:00:00,129.0,10.0,28.0,1100.0,133.0,22.5,0.0
2016-04-30 22:00:00,143.0,10.0,28.0,1100.0,118.0,21.5,0.0
2016-04-30 23:00:00,163.0,10.0,25.0,1200.0,123.0,20.7,0.0
2016-05-01 00:00:00,176.0,11.0,24.0,1200.0,133.0,19.5,0.0
2016-05-01 01:00:00,175.0,12.0,23.0,1300.0,136.0,19.3,0.0
2016-05-01 02:00:00,165.0,12.0,19.0,1100.0,129.0,18.8,0.0
2016-05-01 03:00:00,171.0,13.0,23.0,1500.0,112.0,18.1,0.0
2016-05-01 04:00:00,190.0,16.0,23.0,1900.0,83.0,17.0,0.0
2016-05-01 05:00:00,207.0,14.0,35.0,1900.0,54.0,16.3,0.0
2016-05-01 06:00:00,201.0,12.0,41.0,2300.0,37.0,15.9,0.0
2016-05-01 07:00:00,194.0,20.0,37.0,2700.0,64.0,18.3,0.0
2016-05-01 08:00:00,185.0,37.0,30.0,2700.0,94.0,19.8,0.0
2016-05-01 09:00:00,190.0,46.0,32.0,2800.0,101.0,21.2,0.0
2016-05-01 10:00:00,191.0,49.0,34.0,2800.0,114.0,22.5,0.0
2016-05-01 11:00:00,204.0,48.0,36.0,2800.0,128.0,24.5,0.0
2016-05-01 12:00:00,210.0,47.0,31.0,3000.0,175.0,24.0,0.0
2016-05-01 13:00:00,225.0,45.0,31.0,3000.0,212.0,26.0,0.0
2016-05-01 14:00:00,224.0,42.0,29.0,2700.0,247.0,27.3,0.0
2016-05-01 15:00:00,226.0,36.0,26.0,2300.0,277.0,28.0,0.0
2016-05-01 16:00:00,209.0,32.0,21.0,2000.0,292.0,27.8,0.0
2016-05-01 17:00:00,203.0,28.0,24.0,1900.0,289.0,27.9,0.0
2016-05-01 18:00:00,192.0,23.0,34.0,2300.0,256.0,26.3,0.0
2016-05-01 19:00:00,229.0,20.0,39.0,2700.0,211.0,25.1,0.0
2016-05-01 20:00:00,245.0,18.0,42.0,2900.0,167.0,24.2,0.0
2016-05-01 21:00:00,222.0,19.0,50.0,2300.0,108.0,27.0,0.0
2016-05-01 22:00:00,105.0,16.0,41.0,1400.0,96.0,26.3,0.0
2016-05-01 23:00:00,61.0,12.0,26.0,700.0,98.0,25.3,0.0
2016-05-02 00:00:00,93.0,9.0,24.0,1100.0,124.0,24.3,0.0
2016-05-02 01:00:00,92.0,7.0,20.0,800.0,106.0,23.5,0.0
2016-05-02 02:00:00,45.0,6.0,14.0,200.0,79.0,22.5,0.0
2016-05-02 03:00:00,35.0,4.0,7.0,200.0,98.0,21.7,0.0
2016-05-02 04:00:00,21.0,3.0,7.0,200.0,97.0,20.4,0.0
2016-05-02 05:00:00,22.0,3.0,7.0,200.0,101.0,19.0,0.0
2016-05-02 06:00:00,27.0,2.0,8.0,200.0,101.0,17.0,0.0
2016-05-02 07:00:00,47.0,2.0,9.0,200.0,96.0,16.5,0.0
2016-05-02 08:00:00,82.0,2.0,9.0,200.0,87.0,14.2,0.8
2016-05-02 09:00:00,75.0,2.0,11.0,200.0,85.0,15.5,0.6
2016-05-02 10:00:00,26.0,2.0,12.0,300.0,89.0,13.3,1.6
2016-05-02 11:00:00,26.0,2.0,14.0,300.0,79.0,13.4,0.1
2016-05-02 12:00:00,27.0,2.0,14.0,300.0,73.0,12.4,1.1
2016-05-02 13:00:00,33.0,2.0,12.0,300.0,70.0,12.2,1.2
2016-05-02 14:00:00,32.0,2.0,12.0,300.0,64.0,11.7,1.1
2016-05-02 15:00:00,30.0,2.0,13.0,300.0,58.0,11.3,2.0
2016-05-02 16:00:00,53.0,2.0,15.0,300.0,52.0,11.5,0.6
2016-05-02 17:00:00,63.0,2.0,14.0,200.0,50.0,11.7,0.4
2016-05-02 18:00:00,41.0,2.0,14.0,300.0,51.0,12.3,0.0
2016-05-02 19:00:00,55.0,2.0,19.0,300.0,35.0,12.5,0.0
2016-05-02 20:00:00,51.0,2.0,30.0,400.0,20.0,13.4,0.0
2016-05-02 21:00:00,57.0,2.0,32.0,400.0,18.0,13.8,0.0
2016-05-02 22:00:00,51.0,2.0,28.0,300.0,26.0,13.8,0.0
2016-05-02 23:00:00,39.0,2.0,25.0,300.0,34.0,11.3,0.0
2016-05-03 00:00:00,49.0,2.0,41.0,400.0,4.0,10.4,0.0
2016-05-03 01:00:00,45.0,2.0,37.0,300.0,9.0,9.5,0.0
2016-05-03 02:00:00,38.0,2.0,42.0,300.0,2.0,9.1,0.0
2016-05-03 03:00:00,37.0,2.0,34.0,500.0,2.0,9.3,0.0
2016-05-03 04:00:00,32.0,2.0,30.0,400.0,8.0,11.4,0.0
2016-05-03 05:00:00,26.0,2.0,34.0,400.0,14.0,12.9,0.0
2016-05-03 06:00:00,12.0,2.0,33.0,400.0,35.0,14.1,0.0
2016-05-03 07:00:00,17.0,3.0,36.0,700.0,33.0,15.8,0.0
2016-05-03 08:00:00,19.0,4.0,26.0,400.0,51.0,17.8,0.0
2016-05-03 09:00:00,15.0,2.0,18.0,300.0,69.0,19.3,0.0
2016-05-03 10:00:00,17.0,2.0,18.0,300.0,86.0,21.2,0.0
2016-05-03 11:00:00,9.0,2.0,15.0,200.0,103.0,22.5,0.0
2016-05-03 12:00:00,24.0,2.0,14.0,200.0,115.0,23.6,0.0
2016-05-03 13:00:00,15.0,2.0,14.0,200.0,117.0,24.5,0.0
2016-05-03 14:00:00,3.0,2.0,14.0,200.0,115.0,25.5,0.0
2016-05-03 15:00:00,17.0,2.0,15.0,200.0,112.0,25.7,0.0
2016-05-03 16:00:00,15.0,2.0,15.0,200.0,110.0,26.1,0.0
2016-05-03 17:00:00,15.0,2.0,17.0,200.0,109.0,26.1,0.0
2016-05-03 18:00:00,12.0,2.0,20.0,200.0,103.0,25.6,0.0
2016-05-03 19:00:00,20.0,2.0,23.0,200.0,99.0,24.5,0.0
2016-05-03 20:00:00,14.0,2.0,27.0,300.0,92.0,23.5,0.0
2016-05-03 21:00:00,11.0,2.0,35.0,300.0,76.0,21.8,0.0
2016-05-03 22:00:00,11.0,2.0,52.0,300.0,50.0,19.2,0.0
2016-05-03 23:00:00,16.0,2.0,72.0,600.0,14.0,15.8,0.0
2016-05-04 00:00:00,23.0,2.0,81.0,800.0,2.0,14.2,0.0
2016-05-04 01:00:00,36.0,2.0,76.0,900.0,2.0,13.4,0.0
2016-05-04 02:00:00,28.0,2.0,70.0,900.0,2.0,13.0,0.0
2016-05-04 03:00:00,37.0,2.0,78.0,700.0,2.0,12.0,0.0
2016-05-04 04:00:00,16.0,2.0,76.0,400.0,2.0,12.5,0.0
2016-05-04 05:00:00,30.0,2.0,71.0,500.0,2.0,10.2,0.0
2016-05-04 06:00:00,10.0,3.0,74.0,400.0,2.0,11.1,0.0
2016-05-04 07:00:00,3.0,4.0,63.0,400.0,9.0,16.5,0.0
2016-05-04 08:00:00,20.0,5.0,56.0,500.0,22.0,18.9,0.0
2016-05-04 09:00:00,31.0,6.0,56.0,700.0,23.0,20.9,0.0
2016-05-04 10:00:00,16.0,4.0,47.0,500.0,43.0,23.2,0.0
2016-05-04 11:00:00,17.0,4.0,49.0,500.0,58.0,25.2,0.0
2016-05-04 12:00:00,28.0,4.0,48.0,500.0,78.0,26.5,0.0
2016-05-04 13:00:00,21.0,2.0,33.0,300.0,106.0,27.2,0.0
2016-05-04 14:00:00,11.0,3.0,28.0,300.0,128.0,27.7,0.0
2016-05-04 15:00:00,26.0,4.0,26.0,300.0,140.0,27.6,0.0
2016-05-04 16:00:00,17.0,5.0,28.0,500.0,159.0,27.3,0.0
2016-05-04 17:00:00,17.0,6.0,29.0,400.0,154.0,27.1,0.0
2016-05-04 18:00:00,27.0,7.0,29.0,500.0,159.0,26.7,0.0
2016-05-04 19:00:00,39.0,7.0,44.0,900.0,131.0,24.8,0.0
2016-05-04 20:00:00,33.0,10.0,58.0,800.0,88.0,23.9,0.0
2016-05-04 21:00:00,36.0,7.0,68.0,800.0,52.0,22.3,0.0
2016-05-04 22:00:00,28.0,6.0,72.0,700.0,39.0,20.3,0.0
2016-05-04 23:00:00,34.0,9.0,94.0,1100.0,2.0,20.2,0.0
2016-05-05 00:00:00,33.0,9.0,89.0,1000.0,2.0,19.1,0.0
2016-05-05 01:00:00,39.0,11.0,77.0,600.0,6.0,19.1,0.0
2016-05-05 02:00:00,24.0,8.0,50.0,400.0,38.0,18.8,0.0
2016-05-05 03:00:00,16.0,7.0,39.0,400.0,55.0,18.6,0.0
2016-05-05 04:00:00,15.0,11.0,42.0,500.0,48.0,18.6,0.0
2016-05-05 05:00:00,21.0,10.0,48.0,600.0,41.0,18.6,0.0
2016-05-05 06:00:00,20.0,12.0,64.0,700.0,16.0,18.2,0.0
2016-05-05 07:00:00,31.0,24.0,52.0,1500.0,39.0,18.3,0.0
2016-05-05 08:00:00,33.0,24.0,58.0,1500.0,28.0,18.7,0.0
2016-05-05 09:00:00,40.0,29.0,43.0,1700.0,59.0,19.6,0.0
2016-05-05 10:00:00,36.0,25.0,32.0,1300.0,83.0,20.2,0.0
2016-05-05 11:00:00,35.0,23.0,28.0,1100.0,93.0,21.2,0.0
2016-05-05 12:00:00,47.0,22.0,27.0,1100.0,105.0,21.9,0.0
2016-05-05 13:00:00,57.0,20.0,25.0,900.0,122.0,22.6,0.0
2016-05-05 14:00:00,56.0,18.0,23.0,900.0,141.0,23.6,0.0
2016-05-05 15:00:00,56.0,17.0,29.0,1000.0,142.0,23.6,0.0
2016-05-05 16:00:00,67.0,18.0,31.0,1100.0,139.0,23.5,0.0
2016-05-05 17:00:00,68.0,17.0,29.0,1100.0,145.0,23.1,0.0
2016-05-05 18:00:00,71.0,15.0,35.0,1200.0,136.0,22.5,0.0
2016-05-05 19:00:00,70.0,14.0,37.0,1300.0,131.0,21.2,0.0
2016-05-05 20:00:00,80.0,11.0,48.0,1400.0,96.0,20.0,0.0
2016-05-05 21:00:00,59.0,6.0,41.0,800.0,78.0,18.8,0.0
2016-05-05 22:00:00,51.0,3.0,30.0,500.0,84.0,18.2,0.0
2016-05-05 23:00:00,144.0,2.0,8.0,100.0,110.0,20.2,0.0
2016-05-06 00:00:00,236.0,2.0,9.0,100.0,103.0,19.0,0.0
2016-05-06 01:00:00,309.0,2.0,9.0,100.0,89.0,18.5,0.0
2016-05-06 02:00:00,314.0,2.0,8.0,100.0,83.0,17.9,0.0
2016-05-06 03:00:00,210.0,2.0,7.0,100.0,87.0,17.2,0.0
2016-05-06 04:00:00,87.0,2.0,6.0,100.0,93.0,16.1,0.0
2016-05-06 05:00:00,42.0,2.0,8.0,100.0,88.0,15.3,0.0
2016-05-06 06:00:00,28.0,2.0,8.0,100.0,89.0,15.0,0.0
2016-05-06 07:00:00,20.0,2.0,13.0,200.0,81.0,15.5,0.0
2016-05-06 08:00:00,20.0,2.0,11.0,200.0,84.0,16.7,0.0
2016-05-06 09:00:00,22.0,2.0,10.0,200.0,88.0,17.9,0.0
2016-05-06 10:00:00,26.0,2.0,8.0,200.0,92.0,19.1,0.0
2016-05-06 11:00:00,41.0,2.0,9.0,200.0,95.0,20.3,0.0
2016-05-06 12:00:00,32.0,2.0,10.0,200.0,98.0,22.1,0.0
2016-05-06 13:00:00,23.0,2.0,11.0,200.0,100.0,23.7,0.0
2016-05-06 14:00:00,39.0,2.0,10.0,200.0,102.0,24.0,0.0
2016-05-06 15:00:00,5.0,2.0,15.0,200.0,96.0,24.6,0.0
2016-05-06 16:00:00,15.0,2.0,15.0,200.0,98.0,25.4,0.0
2016-05-06 17:00:00,13.0,2.0,17.0,200.0,93.0,25.3,0.0
2016-05-06 18:00:00,12.0,2.0,13.0,200.0,95.0,24.8,0.0
2016-05-06 19:00:00,8.0,2.0,17.0,300.0,85.0,23.7,0.0
2016-05-06 20:00:00,22.0,2.0,24.0,300.0,72.0,22.8,0.0
2016-05-06 21:00:00,10.0,2.0,32.0,300.0,59.0,22.0,0.0
2016-05-06 22:00:00,7.0,2.0,24.0,200.0,70.0,21.6,0.0
2016-05-06 23:00:00,13.0,2.0,21.0,200.0,75.0,21.2,0.0
2016-05-07 00:00:00,6.0,2.0,33.0,200.0,58.0,20.5,0.0
2016-05-07 01:00:00,11.0,2.0,32.0,200.0,58.0,19.0,0.0
2016-05-07 02:00:00,12.0,2.0,34.0,100.0,51.0,18.8,0.0
2016-05-07 03:00:00,9.0,2.0,43.0,200.0,40.0,18.6,0.0
2016-05-07 04:00:00,12.0,2.0,38.0,200.0,34.0,17.9,0.0
2016-05-07 05:00:00,11.0,2.0,49.0,200.0,28.0,17.3,0.0
2016-05-07 06:00:00,9.0,2.0,59.0,200.0,10.0,17.0,0.0
2016-05-07 07:00:00,14.0,3.0,52.0,300.0,16.0,18.5,0.0
2016-05-07 08:00:00,19.0,4.0,41.0,300.0,34.0,20.1,0.0
2016-05-07 09:00:00,15.0,5.0,25.0,300.0,61.0,21.8,0.0
2016-05-07 10:00:00,6.0,3.0,11.0,200.0,87.0,22.8,0.0
2016-05-07 11:00:00,6.0,2.0,7.0,200.0,104.0,23.9,0.0
2016-05-07 12:00:00,20.0,2.0,9.0,200.0,109.0,24.3,0.0
2016-05-07 13:00:00,8.0,2.0,11.0,200.0,118.0,25.3,0.0
2016-05-07 14:00:00,11.0,2.0,13.0,200.0,126.0,25.9,0.0
2016-05-07 15:00:00,39.0,2.0,14.0,200.0,134.0,26.4,0.0
2016-05-07 16:00:00,53.0,2.0,14.0,200.0,151.0,26.7,0.0
2016-05-07 17:00:00,37.0,2.0,13.0,200.0,148.0,25.8,0.0
2016-05-07 18:00:00,17.0,2.0,14.0,200.0,144.0,25.3,0.0
2016-05-07 19:00:00,20.0,2.0,16.0,200.0,140.0,24.1,0.0
2016-05-07 20:00:00,27.0,2.0,17.0,300.0,137.0,22.9,0.0
2016-05-07 21:00:00,34.0,4.0,27.0,300.0,110.0,21.8,0.0
2016-05-07 22:00:00,41.0,8.0,38.0,500.0,81.0,20.0,0.0
2016-05-07 23:00:00,43.0,12.0,46.0,700.0,49.0,19.0,0.0
2016-05-08 00:00:00,82.0,12.0,49.0,600.0,45.0,18.4,0.0
2016-05-08 01:00:00,45.0,12.0,46.0,600.0,43.0,17.3,0.0
2016-05-08 02:00:00,48.0,12.0,50.0,700.0,29.0,16.1,0.0
2016-05-08 03:00:00,59.0,15.0,48.0,900.0,20.0,15.6,0.0
2016-05-08 04:00:00,60.0,13.0,53.0,800.0,11.0,13.2,0.0
2016-05-08 05:00:00,52.0,9.0,61.0,900.0,2.0,11.4,0.0
2016-05-08 06:00:00,51.0,8.0,62.0,900.0,2.0,12.5,0.0
2016-05-08 07:00:00,53.0,12.0,57.0,1100.0,3.0,15.4,0.0
2016-05-08 08:00:00,78.0,15.0,55.0,1200.0,5.0,17.9,0.0
2016-05-08 09:00:00,113.0,20.0,55.0,1100.0,19.0,19.4,0.0
2016-05-08 10:00:00,88.0,24.0,56.0,1300.0,34.0,21.7,0.0
2016-05-08 11:00:00,100.0,30.0,52.0,1100.0,61.0,23.5,0.0
2016-05-08 12:00:00,74.0,27.0,21.0,700.0,122.0,24.8,0.0
2016-05-08 13:00:00,70.0,26.0,17.0,700.0,142.0,25.5,0.0
2016-05-08 14:00:00,59.0,19.0,11.0,600.0,156.0,26.6,0.0
2016-05-08 15:00:00,46.0,14.0,11.0,600.0,165.0,26.2,0.0
2016-05-08 16:00:00,51.0,16.0,10.0,700.0,172.0,26.4,0.0
2016-05-08 17:00:00,76.0,25.0,15.0,700.0,177.0,24.9,0.0
2016-05-08 18:00:00,66.0,21.0,14.0,800.0,176.0,24.1,0.0
2016-05-08 19:00:00,48.0,13.0,12.0,600.0,159.0,22.9,0.0
2016-05-08 20:00:00,41.0,10.0,13.0,500.0,145.0,22.0,0.0
2016-05-08 21:00:00,32.0,10.0,12.0,400.0,131.0,21.3,0.0
2016-05-08 22:00:00,71.0,7.0,15.0,400.0,110.0,20.6,0.0
2016-05-08 23:00:00,34.0,5.0,16.0,400.0,96.0,19.8,0.0
2016-05-09 00:00:00,28.0,6.0,16.0,400.0,85.0,19.0,0.0
2016-05-09 01:00:00,28.0,5.0,17.0,400.0,76.0,18.0,0.0
2016-05-09 02:00:00,32.0,5.0,16.0,400.0,71.0,17.2,0.0
2016-05-09 03:00:00,32.0,5.0,17.0,500.0,67.0,15.6,0.0
2016-05-09 04:00:00,36.0,5.0,18.0,500.0,60.5,16.2,0.0
2016-05-09 05:00:00,36.0,5.0,20.0,500.0,54.0,15.4,0.0
2016-05-09 06:00:00,39.0,4.0,30.0,500.0,37.0,15.0,0.0
2016-05-09 07:00:00,49.0,6.0,53.0,700.0,6.0,16.6,0.0
2016-05-09 08:00:00,63.0,8.0,52.0,800.0,15.0,18.0,0.0
2016-05-09 09:00:00,67.0,9.0,41.0,600.0,35.0,19.1,0.0
2016-05-09 10:00:00,52.0,10.0,31.0,500.0,57.0,20.5,0.0
2016-05-09 11:00:00,51.0,10.0,27.0,500.0,75.0,21.0,0.0
2016-05-09 12:00:00,43.0,10.0,19.0,600.0,103.0,23.3,0.0
2016-05-09 13:00:00,111.0,6.0,15.0,500.0,88.0,23.0,0.0
2016-05-09 14:00:00,33.0,2.0,14.0,400.0,77.0,19.8,0.0
2016-05-09 15:00:00,29.0,2.0,12.0,400.0,74.0,19.0,0.0
2016-05-09 16:00:00,24.0,2.0,10.0,400.0,82.0,18.7,0.0
2016-05-09 17:00:00,24.0,3.0,13.0,400.0,86.0,18.6,0.0
2016-05-09 18:00:00,34.0,3.0,19.0,400.0,83.0,18.6,0.0
2016-05-09 19:00:00,26.0,3.0,26.0,500.0,67.0,18.7,0.0
2016-05-09 20:00:00,28.0,2.0,35.0,600.0,45.0,17.1,0.0
2016-05-09 21:00:00,34.0,2.0,46.0,700.0,23.0,15.5,0.0
2016-05-09 22:00:00,35.0,2.0,52.0,800.0,12.0,15.1,0.0
2016-05-09 23:00:00,31.0,2.0,56.0,800.0,2.0,15.0,0.0
2016-05-10 00:00:00,36.0,2.0,62.0,1000.0,2.0,13.9,0.0
2016-05-10 01:00:00,44.0,2.0,58.0,900.0,2.0,13.5,0.0
2016-05-10 02:00:00,46.0,2.0,55.0,900.0,2.0,12.7,0.0
2016-05-10 03:00:00,44.0,2.0,52.0,800.0,2.0,14.4,0.0
2016-05-10 04:00:00,39.0,2.0,50.0,700.0,2.0,14.0,0.0
2016-05-10 05:00:00,35.0,2.0,47.0,500.0,2.0,13.8,0.0
2016-05-10 06:00:00,28.0,2.0,42.0,500.0,2.0,14.5,0.0
2016-05-10 07:00:00,33.0,3.0,37.0,500.0,13.0,16.7,0.0
2016-05-10 08:00:00,38.0,4.0,32.0,500.0,24.0,18.5,0.0
2016-05-10 09:00:00,52.0,6.0,30.0,600.0,38.0,20.6,0.0
2016-05-10 10:00:00,50.0,6.0,26.0,500.0,65.0,22.7,0.0
2016-05-10 11:00:00,42.0,5.0,19.0,500.0,101.0,24.4,0.0
2016-05-10 12:00:00,43.0,4.0,17.0,500.0,118.0,25.9,0.0
2016-05-10 13:00:00,44.0,3.0,14.0,400.0,135.0,26.7,0.0
2016-05-10 14:00:00,44.0,4.0,15.0,400.0,155.0,27.9,0.0
2016-05-10 15:00:00,52.0,4.0,14.0,400.0,184.0,28.2,0.0
2016-05-10 16:00:00,67.0,4.0,14.0,400.0,183.0,27.7,0.0
2016-05-10 17:00:00,40.0,4.0,14.0,400.0,178.0,27.4,0.0
2016-05-10 18:00:00,50.0,4.0,16.0,500.0,176.0,26.2,0.0
2016-05-10 19:00:00,48.0,5.0,17.0,500.0,168.0,25.3,0.0
2016-05-10 20:00:00,48.0,7.0,20.0,600.0,158.0,24.7,0.0
2016-05-10 21:00:00,68.0,13.0,20.0,700.0,161.0,24.0,0.0
2016-05-10 22:00:00,65.0,11.0,22.0,700.0,156.0,23.5,0.0
2016-05-10 23:00:00,73.0,11.0,28.0,800.0,141.0,23.0,0.0
2016-05-11 00:00:00,89.0,9.0,24.0,700.0,143.0,22.7,0.0
2016-05-11 01:00:00,84.0,9.0,22.0,700.0,129.0,22.0,0.0
2016-05-11 02:00:00,91.0,16.0,21.0,700.0,110.0,21.0,0.0
2016-05-11 03:00:00,112.0,18.0,20.0,800.0,113.0,21.0,0.0
2016-05-11 04:00:00,129.0,17.0,19.0,900.0,110.5,20.4,0.0
2016-05-11 05:00:00,133.0,15.0,19.0,900.0,108.0,19.8,0.0
2016-05-11 06:00:00,141.0,14.0,17.0,1000.0,114.0,19.4,0.0
2016-05-11 07:00:00,140.0,13.0,21.0,900.0,109.0,19.4,0.0
2016-05-11 08:00:00,141.0,13.0,24.0,900.0,104.0,19.6,0.0
2016-05-11 09:00:00,143.0,14.0,24.0,1000.0,102.0,20.8,0.0
2016-05-11 10:00:00,161.0,18.0,25.0,1100.0,110.0,22.5,0.0
2016-05-11 11:00:00,169.0,18.0,23.0,1100.0,133.0,23.2,0.0
2016-05-11 12:00:00,176.0,18.0,19.0,1100.0,155.0,23.9,0.0
2016-05-11 13:00:00,187.0,20.0,16.0,1200.0,178.0,25.7,0.0
2016-05-11 14:00:00,181.0,18.0,17.0,1200.0,191.0,26.0,0.0
2016-05-11 15:00:00,178.0,16.0,18.0,1300.0,193.0,26.2,0.0
2016-05-11 16:00:00,184.0,17.0,20.0,1300.0,192.0,25.9,0.0
2016-05-11 17:00:00,173.0,20.0,20.0,1300.0,195.0,26.7,0.0
2016-05-11 18:00:00,143.0,14.0,21.0,1100.0,189.0,26.4,0.0
2016-05-11 19:00:00,141.0,11.0,28.0,1200.0,170.0,25.8,0.0
2016-05-11 20:00:00,151.0,9.0,32.0,1500.0,147.0,24.5,0.0
2016-05-11 21:00:00,186.0,10.0,47.0,1500.0,102.0,24.5,0.0
2016-05-11 22:00:00,159.0,10.0,44.0,1400.0,103.0,23.9,0.0
2016-05-11 23:00:00,152.0,8.0,38.0,1300.0,97.0,22.4,2.0
2016-05-12 00:00:00,168.0,4.0,55.0,1400.0,35.0,21.5,0.4
2016-05-12 01:00:00,200.0,3.0,47.0,1400.0,39.0,21.2,0.2
2016-05-12 02:00:00,156.0,3.0,24.0,1100.0,86.0,19.3,2.8
2016-05-12 03:00:00,38.0,3.0,10.0,300.0,86.0,17.8,4.9
2016-05-12 04:00:00,8.0,2.0,7.0,200.0,90.0,18.0,0.0
2016-05-12 05:00:00,13.0,3.0,8.0,200.0,87.0,18.1,0.0
2016-05-12 06:00:00,9.0,2.0,8.0,300.0,77.0,15.0,3.1
2016-05-12 07:00:00,16.0,2.0,18.0,300.0,52.0,14.4,1.7
2016-05-12 08:00:00,3.0,2.0,17.0,300.0,61.0,15.2,0.7
2016-05-12 09:00:00,33.0,3.0,20.0,300.0,58.0,17.0,0.1
2016-05-12 10:00:00,16.0,3.0,8.0,200.0,79.0,16.8,0.0
2016-05-12 11:00:00,16.0,3.0,13.0,300.0,77.0,16.6,0.0
2016-05-12 12:00:00,19.0,3.0,11.0,300.0,82.0,16.7,0.0
2016-05-12 13:00:00,21.0,2.0,7.0,200.0,91.0,17.1,0.0
2016-05-12 14:00:00,7.0,2.0,9.0,200.0,90.0,17.8,0.0
2016-05-12 15:00:00,9.0,2.0,9.0,200.0,93.0,20.7,0.0
2016-05-12 16:00:00,5.0,2.0,8.0,100.0,99.0,21.1,0.0
2016-05-12 17:00:00,17.0,2.0,10.0,200.0,100.0,21.4,0.0
2016-05-12 18:00:00,10.0,3.0,13.0,200.0,98.0,21.3,0.0
2016-05-12 19:00:00,10.0,2.0,18.0,300.0,89.0,20.3,0.0
2016-05-12 20:00:00,26.0,2.0,30.0,400.0,66.0,17.4,0.0
2016-05-12 21:00:00,11.0,2.0,47.0,500.0,34.0,14.7,0.0
2016-05-12 22:00:00,22.0,3.0,63.0,800.0,2.0,12.8,0.0
2016-05-12 23:00:00,31.0,3.0,60.0,800.0,2.0,11.2,0.0
2016-05-13 00:00:00,40.0,5.0,56.0,1100.0,2.0,10.6,0.0
2016-05-13 01:00:00,49.0,4.0,57.0,1300.0,2.0,9.6,0.0
2016-05-13 02:00:00,39.0,3.0,57.0,900.0,2.0,9.0,0.0
2016-05-13 03:00:00,27.0,2.0,58.0,500.0,2.0,8.3,0.0
2016-05-13 04:00:00,7.0,2.0,54.0,500.0,2.0,7.7,0.0
2016-05-13 05:00:00,34.0,2.0,50.0,500.0,2.0,7.3,0.0
2016-05-13 06:00:00,17.0,2.0,47.0,400.0,2.0,9.7,0.0
2016-05-13 07:00:00,23.0,2.0,31.0,300.0,19.0,13.5,0.0
2016-05-13 08:00:00,26.0,3.0,31.0,400.0,21.0,15.9,0.0
2016-05-13 09:00:00,28.0,3.0,31.0,400.0,32.0,18.3,0.0
2016-05-13 10:00:00,34.0,3.0,52.0,600.0,31.0,20.6,0.0
2016-05-13 11:00:00,28.0,4.0,45.0,500.0,66.0,22.5,0.0
2016-05-13 12:00:00,27.0,4.0,14.0,200.0,107.0,23.4,0.0
2016-05-13 13:00:00,24.0,6.0,15.0,300.0,120.0,23.7,0.0
2016-05-13 14:00:00,43.0,12.0,17.0,400.0,132.0,24.2,0.0
2016-05-13 15:00:00,43.0,15.0,17.0,500.0,135.0,24.2,0.0
2016-05-13 16:00:00,56.0,17.0,16.0,600.0,154.0,23.6,0.0
2016-05-13 17:00:00,53.0,16.0,19.0,700.0,144.0,22.9,0.0
2016-05-13 18:00:00,35.0,8.0,19.0,300.0,134.0,22.3,0.0
2016-05-13 19:00:00,27.0,4.0,20.0,300.0,122.0,21.7,0.0
2016-05-13 20:00:00,31.0,5.0,22.0,400.0,113.0,21.2,0.0
2016-05-13 21:00:00,31.0,5.0,33.0,400.0,91.0,20.8,0.0
2016-05-13 22:00:00,46.0,5.0,44.0,500.0,70.0,20.3,0.0
2016-05-13 23:00:00,46.0,6.0,47.0,500.0,58.0,20.0,0.0
2016-05-14 00:00:00,47.0,6.0,49.0,500.0,51.0,19.7,0.0
2016-05-14 01:00:00,52.0,6.0,44.0,500.0,53.0,18.9,0.0
2016-05-14 02:00:00,54.0,7.0,25.0,400.0,74.0,17.3,0.0
2016-05-14 03:00:00,38.0,4.0,19.0,400.0,88.0,16.0,0.0
2016-05-14 04:00:00,18.0,2.0,9.0,300.0,125.0,12.9,1.7
2016-05-14 05:00:00,18.0,2.0,9.0,300.0,117.0,12.9,0.6
2016-05-14 06:00:00,18.0,2.0,11.0,300.0,113.0,13.2,0.0
2016-05-14 07:00:00,23.0,2.0,19.0,400.0,97.0,13.4,0.0
